user,tweet,date,likes,geo,coordinates,place,user_loc,query
OwenNwankwo,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:58:03+00:00,0,,,,Enugu ,#Obidatti023
Dentwears,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:57:32+00:00,0,,,,,#Obidatti023
PreyeLogistics,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:57:26+00:00,0,,,,,#Obidatti023
Vee_Keyz,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:55:35+00:00,0,,,,,#Obidatti023
__chukzx,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:55:24+00:00,0,,,,,#Obidatti023
OfficialZodi1,"RT @McnoWahala: Peter Obi in Night of Glory 2022.
#nightofglory. #ObiDatti023 #Obidientspace #PeterObiForPresident2023 https://t.co/SwgjWPQ…",2022-11-26 15:54:59+00:00,0,,,,,#Obidatti023
beehaiofficial,"@Vader_Wildcard @SheniKabiru NA GWAD GO SETTLE DIS OUR MATA WITH DIS AGBADO MAN. WALLAH E GO SHOKAM NO BE SMOL.
TONDA GO FAYA OLL ZA EBUL SAIKOPANS WEH ZE ALWAYS  SOPOT AN KILAP PO HIM
#PeterObiForPresident2023  #ObiDatti023",2022-11-26 15:53:57+00:00,0,,,,Kano Nigeria,#Obidatti023
NNAYELUGO_M,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:53:50+00:00,0,,,,Land of the Rising Sun,#Obidatti023
Yinkatola1212,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:51:42+00:00,0,,,,,#Obidatti023
IriegunaB,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:51:11+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
ifcanonline,"Lagosians go and take your APP, APC and vote Tinubu😂

But please, take your PVC and vote our incoming president, The amiable @PeterObi.
#PeterObiForPresident2023 #ObiDatti023",2022-11-26 15:50:57+00:00,0,,,,"Abuja, Nigeria",#Obidatti023
ComradeSavvy,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:50:56+00:00,0,,,,,#Obidatti023
johnset04,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:49:57+00:00,0,,,,Lagos,#Obidatti023
FelixNweke,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:49:55+00:00,0,,,,Nigeria,#Obidatti023
oduntutu,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:49:52+00:00,0,,,,,#Obidatti023
phylopus,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:49:51+00:00,0,,,,"Ibagué, Colombia",#Obidatti023
beehaiofficial,"@Nkemchor_ NA GWAD GO SETTLE DIS OUR MATA WITH DIS AGBADO MAN. WALLAH E GO SHOKAM NO BE SMOL.
TONDA GO FAYA OLL ZA EBUL SAIKOPANS WEH ZE ALWAYS  SOPOT AN KILAP PO HIM
#PeterObiForPresident2023  #ObiDatti023 https://t.co/KA6IzLi78x https://t.co/1wWJDd4Byk",2022-11-26 15:49:15+00:00,0,,,,Kano Nigeria,#Obidatti023
OfucheAjah,@Desmo1313 @SOdumuh #ObiDatti023 #TakeBackNaija,2022-11-26 15:48:33+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
beehaiofficial,"@Nkemchor_ NA GWAD GO SETTLE DIS OUR MATA WITH DIS AGBADO MAN. WALLAH E GO SHOKAM NO BE SMOL.
TONDA GO FAYA OLL ZA EBUL SAIKOPANS WEH ZE ALWAYS  SOPOT AN KILAP PO HIM
#PeterObiForPresident2023  #ObiDatti023 https://t.co/KA6IzLi78x",2022-11-26 15:48:27+00:00,0,,,,Kano Nigeria,#Obidatti023
lordleomax,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:48:10+00:00,0,,,,Nigeria,#Obidatti023
onyemaanimalu,"Agbado boys reported my account @frank1elder and it got restricted. Please kindly follow my new account @onyemaanimalu . Thank you. 
#ObiDatti023 #OBIdientlyYUSful #ObiDatti @FS_Yusuf_ @PO_GrassRootM",2022-11-26 15:47:32+00:00,0,,,,Earth,#Obidatti023
itanndy,"Babe, you look so handsome speaking passionately about Obi-Datti 😉

#ObiDatti023 #VotePeterObiForPresident2023 https://t.co/wJQuq8rF6G",2022-11-26 15:47:21+00:00,1,,,,E no konsen Yu,#Obidatti023
