user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
ClintonUmeloEme,"rt @jackobinyan: no amount of ""arrangee"" crowd in kano will prevent the votes from being divided into kwankwaso, atiku, tinubu and obi...it…",2023-01-06 16:06:33+00:00,0,,,,Limitless Grace ,#Obidients,False,unknown,obi_labour,"rt @user no amount of ""arrangee"" crowd in kano will prevent the votes from being divided into kwankwaso, atiku, tinubu and obi...it…"
emma_striker,"rt @jesusovernaija: #obidients,let's do this!

pls,prayerfully consider donating at least 5k into any of po's campaign accounts.

with just…",2023-01-06 16:06:16+00:00,0,,,,lagos,#Obidients,False,lagos,obi_labour,"rt @user #obidients,let's do this!

pls,prayerfully consider donating at least 5k into any of po's campaign accounts.

with just…"
OsunkentanD,"rt @akintollgate: please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…",2023-01-06 16:05:56+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…"
B30302,"rt @akintollgate: please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…",2023-01-06 16:05:50+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…"
Holluwathoni7,"rt @akintollgate: please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…",2023-01-06 16:05:36+00:00,0,,,,Lagos,#Obidients,False,lagos,obi_labour,"rt @user please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…"
aLmeidatwitt,"rt @jackobinyan: no amount of ""arrangee"" crowd in kano will prevent the votes from being divided into kwankwaso, atiku, tinubu and obi...it…",2023-01-06 16:05:23+00:00,0,,,,"Abuja, Nigeria",#Obidients,True,abuja,obi_labour,"rt @user no amount of ""arrangee"" crowd in kano will prevent the votes from being divided into kwankwaso, atiku, tinubu and obi...it…"
povanguards,@nonsoobidi we need this template to run across the state's. #obidients are ready to move,2023-01-06 16:05:20+00:00,0,,,,Nigeria,#Obidients,True,unknown,obi_labour,@user we need this template to run across the state's. #obidients are ready to move
Onyemature,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 16:05:12+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
CrownBabs,"rt @sweetsixtien: eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…",2023-01-06 16:05:08+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…"
oboybob1,"rt @thewhistlerng: #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…",2023-01-06 16:05:00+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…"
