user,tweet,date,likes,geo,coordinates,place,user_loc,query
Sabbath_shalom,"RT @TheLegend_01: Please it'll cost 0.00 secs to retweet my artwork. 
#KizzDaniel #Davido #Cheating #Wizkid #Obidients #AriseTV #Omah #Osho…",2022-08-09 16:53:16+00:00,0,,,,Igbo landing HT ,#Obidients
zegwai,"E GO SHOCK DEM 

#TakeBackNaija
#ObiDatti2023
#PeterObi4President
#OBIdients https://t.co/aYeXYZ9Tmu",2022-08-09 16:53:14+00:00,0,,,,,#Obidients
ChigozieIAlex,"RT @CrownPrin5: #Obidients more fire! More grease More Elbows , More movement #OBIdientlyYUSful #Obidatti2023 #Obidatti23 https://t.co/m7lo…",2022-08-09 16:53:09+00:00,0,,,,Nigeria,#Obidients
CHUKWUEMEKAETE1,"RT @FS_Yusuf_: I expect Deji to be working collaboratively with civil society organizations like SERAP, and other apolitical/advocacy stake…",2022-08-09 16:53:02+00:00,0,,,,,#Obidients
GloriaEbun,"RT @100MillionVotez: ✌️
Peter Obi is My President come 2023
RT, if you will vote for Labour Party

Pls: join @100MillionVotez for PO

Airpo…",2022-08-09 16:52:54+00:00,0,,,,,#Obidients
stoneheart53,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:52:21+00:00,0,,,,,#Obidients
Iam_AnjolaE,"RT @iamifeolushola: Significant change, most of the time, it is about people—special and inspired people. #Obidients",2022-08-09 16:52:12+00:00,0,,,,Earth,#Obidients
jerry_emy,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:52:06+00:00,0,,,,"Port Harcourt, Nigeria",#Obidients
Anthonybuzo,"RT @peterobiyouthco: Imo state is going to make a statement on the 20th August. The tsunami is coming and we are only getting started.
#Obi…",2022-08-09 16:51:57+00:00,0,,,,Nigeria,#Obidients
preciousibe2,"RT @Gizmojigs: All #Obidients should make this jam video trend on twitter,these youths did a great job in this song.
The Nigerian youths ha…",2022-08-09 16:51:48+00:00,0,,,,"Lagos, Nigeria",#Obidients
Tech4PeterObi,"RT @FS_Yusuf_: I expect Deji to be working collaboratively with civil society organizations like SERAP, and other apolitical/advocacy stake…",2022-08-09 16:51:45+00:00,0,,,,WorldWideWeb,#Obidients
omoeko_ewa,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:51:42+00:00,0,,,,nigeria,#Obidients
Anthonybuzo,"RT @Commy_Zico: Keep retweeting till everyone gets familiar with the Labour Party Logo. We are getting Peter Obi to Aso Rock come 2023.

Ar…",2022-08-09 16:51:41+00:00,0,,,,Nigeria,#Obidients
keomokaro,"RT @Jessehallidaygi: The Prophecy is Real and must come to pass. We can not survive another 8 years with APC in Power.

#Obidients make sur…",2022-08-09 16:51:30+00:00,0,,,,🌍,#Obidients
ralphy60152912,"RT @BigBrainEni: My dad said he won't waste his vote on Peter Obi next year because he's less influential compared to Tinubu and Atiki.

I…",2022-08-09 16:51:26+00:00,0,,,,,#Obidients
Emmanue25661778,"RT @Hussaeiinii__: Peter Obi will be announced as the President of Federal Republic of Nigeria. No doubt! He is the man for job,at the same…",2022-08-09 16:51:22+00:00,0,,,,,#Obidients
